Datetime,时间_小时,时间_时段,光伏出力_kW,负荷消耗_kW,实时电价_元/kWh
2026-02-28 01:01:00,321.1333,19265,406.54,490.57,0.844
2026-02-28 01:02:00,321.15,19266,421.31,496.94,0.856
2026-02-28 01:03:00,321.1667,19267,421.18,484.33,0.86
2026-02-28 01:04:00,321.1833,19268,410.38,486.96,0.852
2026-02-28 01:05:00,321.2,19269,408.23,495.54,0.866
2026-02-28 01:06:00,321.2167,19270,411.45,492.61,0.874
2026-02-28 01:07:00,321.2333,19271,414.43,516,0.881
2026-02-28 01:08:00,321.25,19272,404.88,501.89,0.88
2026-02-28 01:09:00,321.2667,19273,410.16,513.95,0.86
2026-02-28 01:10:00,321.2833,19274,406.22,501,0.89
2026-02-28 01:11:00,321.3,19275,389.35,489.17,0.878
2026-02-28 01:12:00,321.3167,19276,375.87,502.67,0.858
2026-02-28 01:13:00,321.3333,19277,363.85,488.46,0.866
2026-02-28 01:14:00,321.35,19278,360.1,493.45,0.879
2026-02-28 01:15:00,321.3667,19279,357.98,480.66,0.863
2026-02-28 01:16:00,321.3833,19280,379.98,469.07,0.857
2026-02-28 01:17:00,321.4,19281,398.28,460.25,0.851
2026-02-28 01:18:00,321.4167,19282,424.32,469.69,0.846
2026-02-28 01:19:00,321.4333,19283,437.03,451.41,0.866
2026-02-28 01:20:00,321.45,19284,437.14,467.36,0.844
2026-02-28 01:21:00,321.4667,19285,439.4,458.45,0.833
2026-02-28 01:22:00,321.4833,19286,442.25,449.25,0.842
2026-02-28 01:23:00,321.5,19287,444.74,440.08,0.841
2026-02-28 01:24:00,321.5167,19288,444.02,454.41,0.852
2026-02-28 01:25:00,321.5333,19289,445.42,450.27,0.841
2026-02-28 01:26:00,321.55,19290,456.97,454.71,0.855
2026-02-28 01:27:00,321.5667,19291,449.09,464.23,0.857
2026-02-28 01:28:00,321.5833,19292,437.35,452.63,0.862
2026-02-28 01:29:00,321.6,19293,417.51,461.86,0.841
2026-02-28 01:30:00,321.6167,19294,400.28,466.87,0.869
2026-02-28 01:31:00,321.6333,19295,396.03,481.45,0.839
2026-02-28 01:32:00,321.65,19296,403.84,493.83,0.841
2026-02-28 01:33:00,321.6667,19297,421.84,478.32,0.845
2026-02-28 01:34:00,321.6833,19298,448.59,492.27,0.87
2026-02-28 01:35:00,321.7,19299,481.24,504.21,0.85
2026-02-28 01:36:00,321.7167,19300,488.5,501.3,0.845
2026-02-28 01:37:00,321.7333,19301,494.3,502.17,0.857
2026-02-28 01:38:00,321.75,19302,496.19,516.21,0.858
2026-02-28 01:39:00,321.7667,19303,494.85,501.66,0.899
2026-02-28 01:40:00,321.7833,19304,507.44,491.13,0.932
2026-02-28 01:41:00,321.8,19305,503.03,497.25,0.963
2026-02-28 01:42:00,321.8167,19306,508.21,473.53,0.988
2026-02-28 01:43:00,321.8333,19307,503.48,477.22,1.021
2026-02-28 01:44:00,321.85,19308,508,474.24,1.042
2026-02-28 01:45:00,321.8667,19309,482.12,455.72,1.062
2026-02-28 01:46:00,321.8833,19310,462.2,453.8,1.072
2026-02-28 01:47:00,321.9,19311,441.3,453.3,1.105
2026-02-28 01:48:00,321.9167,19312,444.77,429.55,1.139
2026-02-28 01:49:00,321.9333,19313,449.79,425.45,1.169
2026-02-28 01:50:00,321.95,19314,462.78,428.06,1.193
2026-02-28 01:51:00,321.9667,19315,485.99,412.6,1.243
2026-02-28 01:52:00,321.9833,19316,516.79,406.76,1.26
2026-02-28 01:53:00,322,19317,528.17,390.02,1.279
2026-02-28 01:54:00,322.0167,19318,526.21,401,1.282
2026-02-28 01:55:00,322.0333,19319,527.71,405.89,1.281
2026-02-28 01:56:00,322.05,19320,529.77,404.04,1.281
2026-02-28 01:57:00,322.0667,19321,530.57,388.28,1.284
2026-02-28 01:58:00,322.0833,19322,528.93,405.59,1.291
2026-02-28 01:59:00,322.1,19323,534.91,385.45,1.277
2026-02-28 02:00:00,322.1167,19324,535.97,403.41,1.255
2026-02-28 02:01:00,322.1333,19325,522.93,381.2,1.261
2026-02-28 02:02:00,322.15,19326,492.28,397.14,1.255
2026-02-28 02:03:00,322.1667,19327,476.94,398.92,1.259
2026-02-28 02:04:00,322.1833,19328,460.09,387.76,1.279
2026-02-28 02:05:00,322.2,19329,452,384.81,1.251
2026-02-28 02:06:00,322.2167,19330,455.54,384.36,1.271
2026-02-28 02:07:00,322.2333,19331,471.52,386.7,1.268
2026-02-28 02:08:00,322.25,19332,491.19,379.49,1.265
2026-02-28 02:09:00,322.2667,19333,528.35,389.94,1.275
2026-02-28 02:10:00,322.2833,19334,535.91,375.48,1.264
2026-02-28 02:11:00,322.3,19335,535.45,379.35,1.26
2026-02-28 02:12:00,322.3167,19336,536.25,390.92,1.292
2026-02-28 02:13:00,322.3333,19337,536.16,388.4,1.282
2026-02-28 02:14:00,322.35,19338,537.31,391.75,1.295
2026-02-28 02:15:00,322.3667,19339,538.52,389.01,1.289
2026-02-28 02:16:00,322.3833,19340,539.02,390.04,1.295
2026-02-28 02:17:00,322.4,19341,536.45,392.09,1.317
2026-02-28 02:18:00,322.4167,19342,530.51,387.63,1.329
2026-02-28 02:19:00,322.4333,19343,497.91,377.43,1.318
2026-02-28 02:20:00,322.45,19344,483.06,394,1.323
2026-02-28 02:21:00,322.4667,19345,467.98,371.42,1.35
2026-02-28 02:22:00,322.4833,19346,463.06,382.08,1.347
2026-02-28 02:23:00,322.5,19347,461.04,378.71,1.349
2026-02-28 02:24:00,322.5167,19348,476.11,376.83,1.35
2026-02-28 02:25:00,322.5333,19349,500.95,359.98,1.35
2026-02-28 02:26:00,322.55,19350,535.3,364.52,1.331
2026-02-28 02:27:00,322.5667,19351,547.24,356.15,1.334
2026-02-28 02:28:00,322.5833,19352,546.47,350.3,1.345
2026-02-28 02:29:00,322.6,19353,541.66,338.66,1.345
2026-02-28 02:30:00,322.6167,19354,543.84,342.25,1.342
2026-02-28 02:31:00,322.6333,19355,548.28,331.87,1.326
2026-02-28 02:32:00,322.65,19356,544.57,329.18,1.329
2026-02-28 02:33:00,322.6667,19357,543.19,325.22,1.323
2026-02-28 02:34:00,322.6833,19358,541.79,325.82,1.323
2026-02-28 02:35:00,322.7,19359,541.14,323.8,1.307
2026-02-28 02:36:00,322.7167,19360,507.78,303.93,1.32
2026-02-28 02:37:00,322.7333,19361,491.18,306.25,1.297
2026-02-28 02:38:00,322.75,19362,472.28,292.72,1.294
2026-02-28 02:39:00,322.7667,19363,464.76,291.38,1.278
2026-02-28 02:40:00,322.7833,19364,471.43,289.49,1.295
2026-02-28 02:41:00,322.8,19365,480.95,293.71,1.264
2026-02-28 02:42:00,322.8167,19366,508.42,311.08,1.262
2026-02-28 02:43:00,322.8333,19367,536.99,300.19,1.279
2026-02-28 02:44:00,322.85,19368,541.16,296.15,1.258
2026-02-28 02:45:00,322.8667,19369,542.26,302.49,1.247
2026-02-28 02:46:00,322.8833,19370,536.73,298.87,1.262
2026-02-28 02:47:00,322.9,19371,539.12,302.72,1.257
2026-02-28 02:48:00,322.9167,19372,532.27,304.87,1.223
2026-02-28 02:49:00,322.9333,19373,530.61,303.01,1.234
2026-02-28 02:50:00,322.95,19374,525.34,300.37,1.223
2026-02-28 02:51:00,322.9667,19375,526.1,295.75,1.227
2026-02-28 02:52:00,322.9833,19376,516.33,312.38,1.204
2026-02-28 02:53:00,323,19377,489.35,295.2,1.194
2026-02-28 02:54:00,323.0167,19378,465.92,308.67,1.21
2026-02-28 02:55:00,323.0333,19379,449.5,300.14,1.196
2026-02-28 02:56:00,323.05,19380,456.08,304.78,1.217
2026-02-28 02:57:00,323.0667,19381,464.37,292.59,1.223
2026-02-28 02:58:00,323.0833,19382,471.18,313.38,1.209
2026-02-28 02:59:00,323.1,19383,504.38,304.82,1.231
2026-02-28 03:00:00,323.1167,19384,531.59,309.87,1.24
2026-02-28 03:01:00,323.1333,19385,541.85,297.28,1.237
2026-02-28 03:02:00,323.15,19386,539.32,290.3,1.255
2026-02-28 03:03:00,323.1667,19387,542.33,291.97,1.252
2026-02-28 03:04:00,323.1833,19388,546.7,297.62,1.242
2026-02-28 03:05:00,323.2,19389,545.75,292.79,1.267
2026-02-28 03:06:00,323.2167,19390,555.6,300.6,1.285
2026-02-28 03:07:00,323.2333,19391,556.06,302.09,1.28
2026-02-28 03:08:00,323.25,19392,554.2,304.85,1.265
2026-02-28 03:09:00,323.2667,19393,547.18,300.05,1.291
2026-02-28 03:10:00,323.2833,19394,523.81,291.65,1.271
2026-02-28 03:11:00,323.3,19395,499.46,274.24,1.275
2026-02-28 03:12:00,323.3167,19396,481.76,270.37,1.286
2026-02-28 03:13:00,323.3333,19397,477.17,275.84,1.275
2026-02-28 03:14:00,323.35,19398,479.27,275.34,1.258
2026-02-28 03:15:00,323.3667,19399,496.03,269.42,1.261
2026-02-28 03:16:00,323.3833,19400,523.67,267.27,1.258
2026-02-28 03:17:00,323.4,19401,550.19,245.65,1.258
2026-02-28 03:18:00,323.4167,19402,566.61,244.66,1.271
2026-02-28 03:19:00,323.4333,19403,565.56,244.56,1.263
2026-02-28 03:20:00,323.45,19404,560.42,240.98,1.257
2026-02-28 03:21:00,323.4667,19405,567.27,230.88,1.263
2026-02-28 03:22:00,323.4833,19406,565.66,234.46,1.244
2026-02-28 03:23:00,323.5,19407,569.59,224.83,1.256
2026-02-28 03:24:00,323.5167,19408,566.05,231.15,1.242
2026-02-28 03:25:00,323.5333,19409,574.24,216.32,1.263
2026-02-28 03:26:00,323.55,19410,562.67,220.05,1.268
2026-02-28 03:27:00,323.5667,19411,531.85,234.47,1.25
2026-02-28 03:28:00,323.5833,19412,508.22,222.11,1.28
2026-02-28 03:29:00,323.6,19413,496.87,231.57,1.284
2026-02-28 03:30:00,323.6167,19414,488.07,225.31,1.284
2026-02-28 03:31:00,323.6333,19415,498.63,230.57,1.272
2026-02-28 03:32:00,323.65,19416,512.26,227.34,1.27
2026-02-28 03:33:00,323.6667,19417,538.27,230.58,1.294
2026-02-28 03:34:00,323.6833,19418,576.72,231.35,1.279
2026-02-28 03:35:00,323.7,19419,588.04,234.46,1.297
2026-02-28 03:36:00,323.7167,19420,581.03,236.49,1.282
2026-02-28 03:37:00,323.7333,19421,584.78,236.17,1.312
2026-02-28 03:38:00,323.75,19422,582.46,225.29,1.299
2026-02-28 03:39:00,323.7667,19423,581.8,240.37,1.309
2026-02-28 03:40:00,323.7833,19424,581.82,230.98,1.298
2026-02-28 03:41:00,323.8,19425,583.1,227.3,1.287
2026-02-28 03:42:00,323.8167,19426,582.01,227.11,1.299
2026-02-28 03:43:00,323.8333,19427,577.78,219.99,1.276
2026-02-28 03:44:00,323.85,19428,544.41,226.36,1.288
2026-02-28 03:45:00,323.8667,19429,520.54,236.18,1.292
2026-02-28 03:46:00,323.8833,19430,503.4,216.92,1.288
2026-02-28 03:47:00,323.9,19431,497.57,231.33,1.251
2026-02-28 03:48:00,323.9167,19432,504.48,223.5,1.255
2026-02-28 03:49:00,323.9333,19433,523.29,225.09,1.269
2026-02-28 03:50:00,323.95,19434,554.17,226.69,1.242
2026-02-28 03:51:00,323.9667,19435,583.55,226.26,1.25
2026-02-28 03:52:00,323.9833,19436,586.29,215.06,1.238
2026-02-28 03:53:00,324,19437,589.29,212.62,1.255
2026-02-28 03:54:00,324.0167,19438,578.71,220.58,1.237
2026-02-28 03:55:00,324.0333,19439,580.49,212.01,1.256
2026-02-28 03:56:00,324.05,19440,579.44,210.9,1.252
2026-02-28 03:57:00,324.0667,19441,576.4,227.06,1.264
2026-02-28 03:58:00,324.0833,19442,563.76,214.88,1.232
2026-02-28 03:59:00,324.1,19443,567.68,223.75,1.255
2026-02-28 04:00:00,324.1167,19444,557.52,232.63,1.251
2026-02-28 04:01:00,324.1333,19445,521.51,231.77,1.237
2026-02-28 04:02:00,324.15,19446,492.95,225.74,1.243
2026-02-28 04:03:00,324.1667,19447,473.64,223.44,1.244
2026-02-28 04:04:00,324.1833,19448,470.27,211.28,1.248
2026-02-28 04:05:00,324.2,19449,472.8,229.47,1.249
2026-02-28 04:06:00,324.2167,19450,478.44,210.16,1.259
2026-02-28 04:07:00,324.2333,19451,503.52,210.18,1.256
2026-02-28 04:08:00,324.25,19452,523.52,229.34,1.282
2026-02-28 04:09:00,324.2667,19453,537.07,220.96,1.283
2026-02-28 04:10:00,324.2833,19454,544.96,212.47,1.254
2026-02-28 04:11:00,324.3,19455,543.5,217.64,1.256
2026-02-28 04:12:00,324.3167,19456,546.11,201.47,1.288
2026-02-28 04:13:00,324.3333,19457,549.23,196.58,1.273
2026-02-28 04:14:00,324.35,19458,555.41,209.01,1.271
2026-02-28 04:15:00,324.3667,19459,553.91,209.34,1.286
2026-02-28 04:16:00,324.3833,19460,564.48,193.62,1.267
2026-02-28 04:17:00,324.4,19461,555.27,185.01,1.294
2026-02-28 04:18:00,324.4167,19462,525.45,194.31,1.298
2026-02-28 04:19:00,324.4333,19463,507.29,202.23,1.29
2026-02-28 04:20:00,324.45,19464,491.96,178.36,1.302
2026-02-28 04:21:00,324.4667,19465,494.38,180.17,1.284
2026-02-28 04:22:00,324.4833,19466,502.07,185.24,1.289
2026-02-28 04:23:00,324.5,19467,518.17,170.09,1.307
2026-02-28 04:24:00,324.5167,19468,553.71,171.82,1.305
2026-02-28 04:25:00,324.5333,19469,582.78,190.95,1.299
2026-02-28 04:26:00,324.55,19470,579.66,182.55,1.299
2026-02-28 04:27:00,324.5667,19471,584.61,173.83,1.298
2026-02-28 04:28:00,324.5833,19472,580.81,170.17,1.295
2026-02-28 04:29:00,324.6,19473,578.36,176.98,1.303
2026-02-28 04:30:00,324.6167,19474,570.85,174.55,1.29
2026-02-28 04:31:00,324.6333,19475,571.94,183.37,1.29
2026-02-28 04:32:00,324.65,19476,569.76,173.94,1.286
2026-02-28 04:33:00,324.6667,19477,569.6,184.4,1.29
2026-02-28 04:34:00,324.6833,19478,554.88,170.51,1.292
2026-02-28 04:35:00,324.7,19479,531.95,168.91,1.315
2026-02-28 04:36:00,324.7167,19480,507.02,181.74,1.286
2026-02-28 04:37:00,324.7333,19481,490.63,186.74,1.312
2026-02-28 04:38:00,324.75,19482,477.69,185.99,1.311
2026-02-28 04:39:00,324.7667,19483,483.32,167.82,1.297
2026-02-28 04:40:00,324.7833,19484,501.23,183.18,1.295
2026-02-28 04:41:00,324.8,19485,524.71,179.75,1.292
2026-02-28 04:42:00,324.8167,19486,560.64,180.34,1.278
2026-02-28 04:43:00,324.8333,19487,553.76,171.08,1.277
2026-02-28 04:44:00,324.85,19488,553.65,186.56,1.266
2026-02-28 04:45:00,324.8667,19489,562.09,181,1.276
2026-02-28 04:46:00,324.8833,19490,554.23,183.06,1.257
2026-02-28 04:47:00,324.9,19491,558.14,190.63,1.254
2026-02-28 04:48:00,324.9167,19492,555,194.66,1.252
2026-02-28 04:49:00,324.9333,19493,556.57,201.16,1.238
2026-02-28 04:50:00,324.95,19494,551.91,183.5,1.233
2026-02-28 04:51:00,324.9667,19495,534.92,202.87,1.236
2026-02-28 04:52:00,324.9833,19496,510.31,195.09,1.224
2026-02-28 04:53:00,325,19497,480.55,203.31,1.226
2026-02-28 04:54:00,325.0167,19498,472.16,197.01,1.24
2026-02-28 04:55:00,325.0333,19499,466.67,209.41,1.238
2026-02-28 04:56:00,325.05,19500,480.85,189.24,1.226
2026-02-28 04:57:00,325.0667,19501,495.15,186.43,1.242
2026-02-28 04:58:00,325.0833,19502,516.73,190.37,1.23
2026-02-28 04:59:00,325.1,19503,552.73,193.11,1.23
2026-02-28 05:00:00,325.1167,19504,561.11,192.15,1.242
2026-02-28 05:01:00,325.1333,19505,565.74,197.17,1.255
2026-02-28 05:02:00,325.15,19506,561.08,202.82,1.239
2026-02-28 05:03:00,325.1667,19507,566.41,187.42,1.254
2026-02-28 05:04:00,325.1833,19508,560.57,205.89,1.253
2026-02-28 05:05:00,325.2,19509,573.9,199.97,1.245
2026-02-28 05:06:00,325.2167,19510,569.28,198.23,1.252
2026-02-28 05:07:00,325.2333,19511,570.52,201.18,1.267
2026-02-28 05:08:00,325.25,19512,560.77,196.05,1.266
2026-02-28 05:09:00,325.2667,19513,535.29,184.49,1.265
2026-02-28 05:10:00,325.2833,19514,510.7,188.38,1.245
2026-02-28 05:11:00,325.3,19515,494.05,189.02,1.239
2026-02-28 05:12:00,325.3167,19516,482.22,204.3,1.238
2026-02-28 05:13:00,325.3333,19517,492.81,180.76,1.258
2026-02-28 05:14:00,325.35,19518,512.97,182.77,1.239
2026-02-28 05:15:00,325.3667,19519,536.97,195.61,1.262
2026-02-28 05:16:00,325.3833,19520,563.92,189.41,1.25
2026-02-28 05:17:00,325.4,19521,573.54,184.33,1.265
2026-02-28 05:18:00,325.4167,19522,574.69,192.99,1.263
2026-02-28 05:19:00,325.4333,19523,573.82,179.81,1.264
2026-02-28 05:20:00,325.45,19524,565.8,191.36,1.268
2026-02-28 05:21:00,325.4667,19525,572.17,197.07,1.243
2026-02-28 05:22:00,325.4833,19526,566.59,187.59,1.251
2026-02-28 05:23:00,325.5,19527,574.35,184.21,1.263
2026-02-28 05:24:00,325.5167,19528,569.68,197.13,1.261
2026-02-28 05:25:00,325.5333,19529,556.66,200.1,1.244
2026-02-28 05:26:00,325.55,19530,525.97,182.06,1.242
2026-02-28 05:27:00,325.5667,19531,498.24,183.1,1.265
2026-02-28 05:28:00,325.5833,19532,482.35,202.98,1.244
2026-02-28 05:29:00,325.6,19533,473.63,183.23,1.241
2026-02-28 05:30:00,325.6167,19534,480.48,191.55,1.235
2026-02-28 05:31:00,325.6333,19535,505.93,192.33,1.245
2026-02-28 05:32:00,325.65,19536,530.52,199.75,1.259
2026-02-28 05:33:00,325.6667,19537,550.14,198.44,1.238
2026-02-28 05:34:00,325.6833,19538,560.82,197.22,1.229
2026-02-28 05:35:00,325.7,19539,553.99,198.04,1.252
2026-02-28 05:36:00,325.7167,19540,558,198.63,1.239
2026-02-28 05:37:00,325.7333,19541,559.09,197.15,1.26
2026-02-28 05:38:00,325.75,19542,558.26,184.31,1.248
2026-02-28 05:39:00,325.7667,19543,545.25,189.65,1.23
2026-02-28 05:40:00,325.7833,19544,547.58,196.61,1.213
2026-02-28 05:41:00,325.8,19545,543.33,181.92,1.183
2026-02-28 05:42:00,325.8167,19546,517.71,201.18,1.142
2026-02-28 05:43:00,325.8333,19547,493.46,195.96,1.11
2026-02-28 05:44:00,325.85,19548,468.61,182.64,1.119
2026-02-28 05:45:00,325.8667,19549,451.38,178.47,1.094
2026-02-28 05:46:00,325.8833,19550,440.73,193.61,1.051
2026-02-28 05:47:00,325.9,19551,447.88,192.85,1.021
2026-02-28 05:48:00,325.9167,19552,455.77,172.91,1.007
2026-02-28 05:49:00,325.9333,19553,482.19,177.05,0.996
2026-02-28 05:50:00,325.95,19554,496.36,185.1,0.976
2026-02-28 05:51:00,325.9667,19555,499.85,170.73,0.946
2026-02-28 05:52:00,325.9833,19556,496.61,186.85,0.921
2026-02-28 05:53:00,326,19557,487.87,167.67,0.903
2026-02-28 05:54:00,326.0167,19558,490,177.48,0.881
2026-02-28 05:55:00,326.0333,19559,491.09,170.54,0.875
2026-02-28 05:56:00,326.05,19560,491.92,185.87,0.868
2026-02-28 05:57:00,326.0667,19561,490.71,184.8,0.889
2026-02-28 05:58:00,326.0833,19562,490.92,176.25,0.897
2026-02-28 05:59:00,326.1,19563,480.71,190.8,0.887
2026-02-28 06:00:00,326.1167,19564,456.15,177.03,0.869
2026-02-28 06:01:00,326.1333,19565,424.09,177.96,0.88
2026-02-28 06:02:00,326.15,19566,411.8,182.58,0.859
2026-02-28 06:03:00,326.1667,19567,411.65,183.06,0.856
2026-02-28 06:04:00,326.1833,19568,415.71,198.25,0.881
2026-02-28 06:05:00,326.2,19569,436.08,201.11,0.851
2026-02-28 06:06:00,326.2167,19570,458.78,193.73,0.858
2026-02-28 06:07:00,326.2333,19571,481.06,183.38,0.851
2026-02-28 06:08:00,326.25,19572,490.46,194.64,0.867
2026-02-28 06:09:00,326.2667,19573,487.22,200.83,0.848
2026-02-28 06:10:00,326.2833,19574,478.37,185.08,0.869
2026-02-28 06:11:00,326.3,19575,483.03,205.53,0.852
2026-02-28 06:12:00,326.3167,19576,482.17,185.35,0.848
2026-02-28 06:13:00,326.3333,19577,482.57,195.37,0.859
2026-02-28 06:14:00,326.35,19578,477.38,202.23,0.832
2026-02-28 06:15:00,326.3667,19579,480.97,189.46,0.854
2026-02-28 06:16:00,326.3833,19580,467.03,190.01,0.82
2026-02-28 06:17:00,326.4,19581,445.65,202.68,0.841
2026-02-28 06:18:00,326.4167,19582,427.12,196.03,0.828
2026-02-28 06:19:00,326.4333,19583,410.76,200.46,0.817
2026-02-28 06:20:00,326.45,19584,409.97,201.6,0.811
2026-02-28 06:21:00,326.4667,19585,415.05,205.75,0.808
2026-02-28 06:22:00,326.4833,19586,427.12,190.46,0.827
2026-02-28 06:23:00,326.5,19587,453.03,211.08,0.831
2026-02-28 06:24:00,326.5167,19588,480.94,198.62,0.807
2026-02-28 06:25:00,326.5333,19589,476.41,209.48,0.826
2026-02-28 06:26:00,326.55,19590,480.77,190.32,0.83
2026-02-28 06:27:00,326.5667,19591,474.41,204.84,0.823
2026-02-28 06:28:00,326.5833,19592,474.52,196.12,0.844
2026-02-28 06:29:00,326.6,19593,476.39,192.56,0.838
2026-02-28 06:30:00,326.6167,19594,482.45,204.2,0.845
2026-02-28 06:31:00,326.6333,19595,477.78,205.69,0.863
2026-02-28 06:32:00,326.65,19596,477.4,185.89,0.847
2026-02-28 06:33:00,326.6667,19597,458.43,194.84,0.865
2026-02-28 06:34:00,326.6833,19598,433.48,193.07,0.874
2026-02-28 06:35:00,326.7,19599,420.23,196.63,0.861
2026-02-28 06:36:00,326.7167,19600,411.48,196.55,0.882
2026-02-28 06:37:00,326.7333,19601,399.56,191.88,0.859
2026-02-28 06:38:00,326.75,19602,411.04,201.04,0.867
2026-02-28 06:39:00,326.7667,19603,419.1,187.71,0.887
2026-02-28 06:40:00,326.7833,19604,443.72,207.41,0.865
2026-02-28 06:41:00,326.8,19605,468.19,204.34,0.865
2026-02-28 06:42:00,326.8167,19606,455.78,194.58,0.896
2026-02-28 06:43:00,326.8333,19607,454.54,203.13,0.892
2026-02-28 06:44:00,326.85,19608,448.32,200.15,0.871
2026-02-28 06:45:00,326.8667,19609,448.45,211.53,0.895
2026-02-28 06:46:00,326.8833,19610,443.73,219.54,0.894
2026-02-28 06:47:00,326.9,19611,444.26,218.56,0.895
2026-02-28 06:48:00,326.9167,19612,434.23,226.32,0.895
2026-02-28 06:49:00,326.9333,19613,428.16,229.55,0.899
2026-02-28 06:50:00,326.95,19614,418.24,237.48,0.91
2026-02-28 06:51:00,326.9667,19615,389.03,237.61,0.908
2026-02-28 06:52:00,326.9833,19616,377.57,228.59,0.907
2026-02-28 06:53:00,327,19617,355.2,233.29,0.915
2026-02-28 06:54:00,327.0167,19618,356.58,248.12,0.911
2026-02-28 06:55:00,327.0333,19619,357.37,236.54,0.906
2026-02-28 06:56:00,327.05,19620,376.34,247.08,0.897
2026-02-28 06:57:00,327.0667,19621,389.95,235.14,0.904
2026-02-28 06:58:00,327.0833,19622,410.87,236.55,0.881
2026-02-28 06:59:00,327.1,19623,417.18,233.04,0.904
2026-02-28 07:00:00,327.1167,19624,407.17,235.61,0.902
2026-02-28 07:01:00,327.1333,19625,412.09,228.35,0.885
2026-02-28 07:02:00,327.15,19626,406.36,241.92,0.894
2026-02-28 07:03:00,327.1667,19627,404.62,241.44,0.887
2026-02-28 07:04:00,327.1833,19628,404.59,228.01,0.897
2026-02-28 07:05:00,327.2,19629,406.92,232.3,0.894
2026-02-28 07:06:00,327.2167,19630,409.53,231.32,0.894
2026-02-28 07:07:00,327.2333,19631,388.29,222.22,0.862
2026-02-28 07:08:00,327.25,19632,367.39,233.58,0.894
2026-02-28 07:09:00,327.2667,19633,351.73,231.66,0.871
2026-02-28 07:10:00,327.2833,19634,343.35,233.95,0.858
2026-02-28 07:11:00,327.3,19635,338.03,221.02,0.871
2026-02-28 07:12:00,327.3167,19636,341.16,223.13,0.855
2026-02-28 07:13:00,327.3333,19637,356.65,230.36,0.847
2026-02-28 07:14:00,327.35,19638,371.39,230.7,0.861
2026-02-28 07:15:00,327.3667,19639,383.88,230.03,0.859
2026-02-28 07:16:00,327.3833,19640,383.09,231.99,0.854
2026-02-28 07:17:00,327.4,19641,382.39,223.65,0.839
2026-02-28 07:18:00,327.4167,19642,373.6,227.91,0.837
2026-02-28 07:19:00,327.4333,19643,371.69,210.17,0.836
2026-02-28 07:20:00,327.45,19644,370.29,218.21,0.836
2026-02-28 07:21:00,327.4667,19645,371.65,222.62,0.824
2026-02-28 07:22:00,327.4833,19646,363.77,217.21,0.82
2026-02-28 07:23:00,327.5,19647,358.33,218.86,0.817
2026-02-28 07:24:00,327.5167,19648,352.1,208.99,0.834
2026-02-28 07:25:00,327.5333,19649,327.21,214.06,0.827
2026-02-28 07:26:00,327.55,19650,312.24,229.84,0.805
2026-02-28 07:27:00,327.5667,19651,304.31,222.69,0.836
2026-02-28 07:28:00,327.5833,19652,298.26,234.19,0.813
2026-02-28 07:29:00,327.6,19653,301.9,243.48,0.844
2026-02-28 07:30:00,327.6167,19654,312.16,249.39,0.816
2026-02-28 07:31:00,327.6333,19655,326.17,242.44,0.82
2026-02-28 07:32:00,327.65,19656,348,241.12,0.818
2026-02-28 07:33:00,327.6667,19657,349.2,253.88,0.818
2026-02-28 07:34:00,327.6833,19658,340.55,257.01,0.828
2026-02-28 07:35:00,327.7,19659,342.66,252.26,0.836
2026-02-28 07:36:00,327.7167,19660,340.12,250.27,0.823
2026-02-28 07:37:00,327.7333,19661,342.97,270.77,0.836
2026-02-28 07:38:00,327.75,19662,338.69,273.98,0.85
2026-02-28 07:39:00,327.7667,19663,345.87,274.67,0.832
2026-02-28 07:40:00,327.7833,19664,338.14,275.5,0.852
2026-02-28 07:41:00,327.8,19665,334.88,269.85,0.836
2026-02-28 07:42:00,327.8167,19666,319.51,262.27,0.863
2026-02-28 07:43:00,327.8333,19667,299.5,261.97,0.843
2026-02-28 07:44:00,327.85,19668,291.01,259.32,0.857
2026-02-28 07:45:00,327.8667,19669,292.64,265.11,0.871
2026-02-28 07:46:00,327.8833,19670,301.08,270.75,0.858
2026-02-28 07:47:00,327.9,19671,315.72,262.9,0.881
2026-02-28 07:48:00,327.9167,19672,326.9,252.72,0.878
2026-02-28 07:49:00,327.9333,19673,347.13,263.46,0.863
2026-02-28 07:50:00,327.95,19674,351.69,263.2,0.871
2026-02-28 07:51:00,327.9667,19675,351.07,248.41,0.886
2026-02-28 07:52:00,327.9833,19676,347.62,257.63,0.905
2026-02-28 07:53:00,328,19677,353.85,264.78,0.897
2026-02-28 07:54:00,328.0167,19678,344.53,262.84,0.89
2026-02-28 07:55:00,328.0333,19679,351.05,260.88,0.893
2026-02-28 07:56:00,328.05,19680,344.52,260.18,0.895
2026-02-28 07:57:00,328.0667,19681,349.18,272.04,0.882
